0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.9291416,0.14267538,-1.5295361,-0.11917155,0.5658935,0.49122182,0.5162704,0.6457517,0.8883576,2.292212,-0.9607753,0.8572319,0.042511486,1.7247286,0.018406581,1.3027768,0.2854544,-1.3519546,0.5344542,-0.40814647,1.6321509,-1.6258503,1.1000406,1.5097266,1.4936252,0.5747485,-0.6072061,-0.07623089,-0.46045065,0.31147778,-0.18188027,0.68006134,-0.6345356,-0.34307763,-1.2104762,0.803743,0.9917012,0.09316254,0.42423436,-0.1906186,-0.22465554,1.4533283,0.8038439,-0.25842246,1.2542816,0.43677536,0.5605236,0.19455385,1.240993,0.09444602,-0.532435
-1.4834185,1.1600529,1.2852648,-0.86267245,0.4081504,-0.68305755,-1.4495919,1.3374293,0.15607537,0.77971125,0.66157645,1.1254648,1.6931385,1.5659199,0.011851838,0.022861075,0.9561784,-0.32215592,0.000685297,1.0453895,-0.54290426,-0.41973454,-0.7339503,-1.2301267,0.46104285,0.45172927,2.4843037,1.789313,0.5770945,0.38989285,-0.6669701,0.43854883,-0.4275426,1.2049594,-0.7522713,0.100785546,-0.15441558,1.7162634,-1.1504223,-0.006908395,-1.0712968,0.7448512,-0.6249674,-0.23367433,1.1066709,0.2595608,-0.8517128,-0.9950616,0.6849821,-0.38935414,1.1311446
1.600979,0.31051347,0.22782433,-0.8983751,2.0452025,1.8785554,-1.1804488,-1.0952374,0.8272738,-0.048519537,-0.863143,1.6386275,-0.98833996,0.7063691,-0.20314911,1.7278036,0.17853057,-1.166114,-0.27888232,-0.63813967,0.75819874,1.0251886,-0.71723247,-0.92162764,0.25552008,-0.10643639,-1.1288105,-0.15468302,-0.31551778,-0.41381696,0.109353386,0.547303,-0.03144603,0.1938333,2.1264493,0.22353123,-1.5170473,-0.21849121,2.6394951,-0.21598455,-0.7004619,0.12630384,-0.38998404,-0.6534592,0.4660183,-0.697457,-1.0991347,-0.10200942,1.32455,-0.29799467,2.1443975
-0.09719994,0.6378068,0.10954407,-1.0062082,-1.3379786,0.05451311,-0.68381894,-0.15991576,-0.47539407,-2.275721,2.7393959,-1.9534272,-0.50313336,1.1643908,1.590247,-0.90965784,0.6407876,0.81528705,0.8395234,-1.6839201,-1.5381551,1.300229,-0.05313022,0.742703,-0.42249295,-1.5255297,-1.5909702,-0.6785858,-0.4245574,1.3245219,1.483367,-0.5718338,0.035138875,0.8133028,0.3009285,-1.0066262,0.4031635,1.2453027,0.75284135,0.9114791,1.520082,-0.44546366,1.3032969,0.048860468,-2.9170065,-1.7382454,0.7407897,-0.63576514,-1.715238,-0.9193033,0.58645135
-0.8493038,0.6672109,0.7557224,-0.08811136,-1.4906868,0.41633165,1.1749592,-0.46033663,-0.1968878,-0.7774456,-0.87601775,0.66923225,-0.8901745,-1.2279192,0.594567,-1.002407,-0.059107322,-1.2475747,-0.00854764,-0.63917935,-0.9164809,-0.9758346,-0.5385472,0.007218608,1.0593549,-0.7913638,-0.36899245,-1.0119417,0.09307661,0.79510343,1.0009636,0.70720893,-1.6615673,2.1240764,0.19064234,-1.1656157,0.4184751,-0.24528013,-1.1066078,0.09503578,-0.70519227,0.10782964,-0.30706552,0.08146863,0.6707803,0.37177852,-0.6295215,-1.0411283,1.677986,0.3769018,0.5927211
1.3016515,0.6322226,-0.8594224,0.75932056,-0.599794,-0.9398149,-0.83369935,-1.2908847,-0.605339,0.8178385,-2.0077264,0.7063717,-1.1088479,-0.2570567,-0.9655692,-0.9583638,-0.23565435,-1.319262,-1.5976483,0.000104825405,-0.47112325,-0.46196842,-0.15939508,-1.1528739,2.6560316,0.6001157,1.0102571,-1.3066815,0.5929748,-0.102881014,0.6130092,0.81991506,0.20974271,0.2681706,1.7044334,-0.794774,0.6637946,-0.07613762,0.02832702,-1.0815266,-0.41668743,0.44075876,0.9432007,0.70129615,0.30671108,0.6523847,0.67538846,0.34953606,1.0983906,-1.3789196,1.2844772
0.13462615,-0.035847787,0.7018865,2.4197218,0.004584649,-2.8547213,1.145306,0.45672345,0.306241,-0.3092199,1.1417623,0.035259657,-0.25862527,0.26392603,-0.28376657,-1.5899957,0.096775346,-2.0899935,0.7371082,2.3605518,1.6856141,-1.8410034,0.17622617,2.6127408,0.14843531,-0.12083944,0.21396618,-0.06350419,0.33638832,-0.2439365,1.0329443,0.20088425,-0.33635437,-0.8130167,-0.1270708,0.46330893,0.706792,-0.44752416,-2.1795902,1.0784509,1.0460324,0.29292148,0.8976436,-0.038009413,0.8932706,-0.5217895,-0.41726366,1.016004,1.4611152,0.46611774,0.8126807
-0.749386,0.5611614,-1.8466952,-1.623799,0.8256235,0.009924021,0.42834246,-0.4642442,0.85619676,-0.66294795,-1.5376817,-0.9317248,-1.3887582,-0.030704241,0.5573441,1.0376542,0.9805619,-0.21960638,1.2138517,-0.60160214,-0.4395639,1.3697062,-0.94994,-0.12034179,-1.6873479,-0.7171635,1.618785,0.731749,-0.9027172,-0.5589772,-0.7966634,-1.5275297,0.17090999,0.18479721,-0.4581762,-1.9031701,-0.27790114,-2.0591686,-1.2063237,0.19653805,0.5145238,-0.31115785,-1.8074391,0.8405184,0.18092518,-0.27971843,0.7511463,1.1043104,0.7188021,-0.012853532,-1.9731995
-0.99368197,-1.0118593,-1.0830507,-3.0931203,-0.67722297,1.577482,1.8237051,-1.5207274,0.23059294,-0.69534326,-0.32673934,-1.1460388,-2.5295277,-0.18252334,-1.3012797,-0.99466115,0.61667395,-1.0534601,-1.1594361,0.8880632,-2.2431,-0.8197569,-0.17459127,-1.3473278,2.2566566,0.42441002,1.2971053,-0.25862542,1.7843735,0.83535737,-0.14208914,0.7114911,0.3377269,-0.18504974,-0.8887072,1.7243586,0.15551804,-0.099680975,-0.19680321,-0.012424714,-1.6752175,-1.2004822,0.87848574,-0.4126014,-0.3329295,-0.21223901,1.3112223,0.31055334,-0.88126457,-0.13813974,-3.058575
-0.06573374,-2.7776165,-1.7893022,-0.6597122,-0.5889351,-0.67990446,-2.6238375,-0.8254223,-0.18107189,1.7274165,-0.8920425,0.67446554,-0.0008433208,-1.3249267,-0.76739514,0.3410003,1.1799613,1.6965333,1.3232133,0.6631627,0.669971,0.10303754,-0.40341458,0.5057495,0.41213533,1.3845421,1.2235664,-1.0233284,0.22604637,0.6154086,-0.52883565,-0.16745764,1.2149225,0.7290152,1.1954887,-0.6131607,-0.44748572,0.29283312,0.39303917,-1.3668865,0.3729459,-0.96531254,0.62607336,-1.2109993,1.4866279,2.07184,-1.246872,-0.5686267,-0.020401971,-0.016175823,-4.6678777
-0.3856414,1.6829873,0.20581949,-0.5119536,1.2505362,0.059991904,0.2116402,0.9509434,0.4150135,0.86506873,-0.4398768,0.636539,-0.23919535,-0.85952306,0.108706236,-1.1765743,-1.2971853,1.2328668,-0.17422162,-1.4476522,0.13594978,1.1517351,0.8602625,-0.0467216,-0.57079506,0.561015,0.8594199,-0.8975345,-0.67328733,1.1581804,1.0090755,-2.1112642,0.51019514,0.7555225,0.5929014,0.14219658,-0.26232472,0.61230135,0.41507056,-1.7174472,0.70605046,-0.7479653,-2.5576806,0.39738873,0.30366504,0.3473123,-1.1653032,-0.06053661,1.0330347,-0.15416428,1.3889135
-0.21089423,-0.31596133,-0.21999194,-0.6686516,0.71244043,0.15855245,-0.2492511,0.12105661,0.16646951,-1.3606375,-0.8804988,-0.28946,-0.11563585,-0.63305545,-0.752687,0.28258446,-0.60526735,-1.3302244,-1.5506728,-1.4863842,-0.71853846,0.4929044,0.85664696,0.73690706,0.04113477,-0.12240977,-0.451041,1.2209646,2.533147,0.86473686,-1.4676807,-1.0699096,0.5059602,-0.47186786,-1.3147155,0.65214896,0.24845502,0.7858835,1.1162101,1.5508417,0.34198973,-0.14414558,-0.44725236,-0.5858142,-0.64832854,0.2945645,-0.5055407,0.29401267,-0.5330729,-2.0845816,-0.7817818
-0.0066801254,0.8434051,0.76497895,0.35787493,-0.23037595,-0.3194346,-0.8382236,-0.44112733,1.4167469,-0.19574815,0.94648075,-0.0013521985,0.08983204,0.57137585,-0.089695595,-2.0037384,0.074054785,1.4079909,-0.0053671254,0.940938,0.45673463,0.94024456,1.6009299,0.5033414,0.82062095,1.2877,1.5405108,-1.3998389,-0.362143,-2.0605903,-0.69429994,0.5848466,0.073467016,1.4591918,-0.26650986,0.21739672,1.0579907,-1.3349189,0.69204974,-0.85457855,1.7212021,-1.6904135,-0.5008378,-0.48897767,-1.6387379,-0.9573116,-0.8756939,-1.8293113,-0.5882745,0.63722265,1.5808145
0.8484134,-0.6665914,-1.2574021,0.12066148,0.42441988,0.014407328,-0.20923495,-1.751807,-0.9578857,0.27769253,-0.025222009,0.23301703,-0.8260577,-1.3963163,-1.4429531,-1.445033,-0.15679,-1.1295379,-1.2231518,-0.4922495,-0.25056708,1.5137544,0.13955405,-0.1539832,0.40829304,-0.04499422,0.16203177,-0.37417367,-1.409267,0.80218047,0.021609487,1.2932012,-0.7372704,0.42556015,-0.754494,-0.022649588,-0.61274153,-0.030663857,2.0534477,-0.628033,-0.97672707,-0.6591367,-0.35497704,-0.095170796,0.62698853,-1.6888778,-0.028355917,0.1860874,1.4782712,0.8575966,-1.0169177
-0.22236787,0.56401837,0.4594533,-0.3827515,0.15055858,0.08249727,-0.97364324,-1.7272931,1.1751497,-0.2864635,0.5097928,0.9481567,-0.48932993,0.84659064,-0.7177334,-0.64791733,0.61729294,0.3804393,0.9463031,0.45665643,-2.3507214,-1.4355363,-0.34768435,1.0637475,0.38193202,-0.8721121,-0.69688785,1.6200755,-0.8895771,-0.22580355,1.5797453,-0.6682134,2.3767009,-0.8946923,-0.15588868,-0.6310918,0.4914412,0.8781921,0.513347,-0.9593433,-0.45627835,-0.9180269,-0.72546214,0.29547125,-1.0525545,-0.60396516,0.3699628,-1.6623244,-0.29657912,0.1311871,0.88500214
0.50535196,0.19615112,-0.37673238,0.6641393,0.25572363,1.3342487,-0.2718259,0.08260096,-0.04860102,0.21754922,1.1461818,1.2165554,-0.9939113,-0.7822113,-1.1626347,-2.1625664,0.48813233,-0.80605406,0.8008683,2.9666197,-0.70673853,2.3399847,-0.09839859,0.94357234,-0.4876312,-0.09132796,-0.5177155,0.7935791,1.1029865,0.12819259,-3.0400338,0.29554105,-0.072856836,-1.5036038,-0.8397782,0.5927061,1.8537973,2.469286,0.3312075,-0.6746221,1.3860466,0.18649682,0.17750663,-0.5014569,-0.8320917,1.6510762,1.0204679,-0.8214129,-0.7705823,1.493748,0.41788095
1.2401472,-0.536638,2.0138943,1.4795026,0.90491337,0.86265504,0.5300493,-0.7167877,-1.548264,-0.9592105,1.3668866,0.4808757,0.37841064,0.09345143,-0.38845652,0.43051454,-0.8508299,-0.56538445,-1.285904,1.5604918,0.24100922,1.0337371,0.6491153,-0.20791417,-0.08038986,-0.24563462,0.05596655,-0.4150277,-0.81028795,0.58371496,-0.75385493,-1.4874891,-1.407784,0.7603019,-0.39512542,-1.3358229,0.7060986,-0.24549872,0.48227102,1.2119465,-1.1764024,1.6806809,-0.055443425,-0.74636686,-2.9372158,-1.6537089,2.4107475,-0.36961553,-0.6080042,0.14690691,2.7459621
0.31264836,0.3629702,-0.59439296,0.3685114,-1.1944742,0.51275074,0.12583578,-1.7228035,-0.90255207,0.5339031,-0.16512212,-0.18988024,-2.0214982,-1.071886,-0.5069768,-1.7231758,0.97560805,1.1212416,0.22050954,-0.5870747,-1.3901309,0.9726431,1.4792286,-2.2316744,-1.2966847,-2.5500414,-0.512837,1.833707,-1.8397458,-0.09382175,0.89777535,-1.010058,-0.6451399,0.026468754,0.22035532,0.5535508,0.30719167,1.0081792,-1.360725,-0.18687424,-0.24361773,-0.34788305,-0.12548897,-1.7984841,-1.3545995,-0.22144657,-0.731953,-1.0388259,-0.87121075,0.87538826,0.16973975
0.6109019,-1.2474706,-0.07716335,0.89036876,-0.80677116,0.5250177,-1.0343761,1.266154,-1.8532256,0.5703336,0.65157145,-0.41740242,1.2296611,-0.7581669,0.24054772,0.4411764,0.35833278,-0.016239377,3.016641,0.46088028,0.91175234,0.018990975,-1.2215084,-0.25873542,-0.17442803,-0.27672374,0.88844186,0.3165975,0.8657185,0.54573464,0.48057225,-0.039675824,-0.44876432,-1.3999666,0.9772447,-0.5341204,0.13850188,-0.7550607,-1.1803062,-0.8622053,0.22280282,-0.6481299,1.222966,0.62404245,0.07154503,-0.3646789,0.4949036,0.01388104,-0.35037678,0.36595154,-0.7891719
-0.132015,0.61058915,0.03235075,0.07069757,-0.9439059,-0.43103725,-0.47052112,1.0189196,-0.6962799,-1.1432818,-0.20193174,-0.5116914,0.21561596,-0.14697644,-0.42384368,-1.24845,0.9299215,-2.3977587,-0.3720391,0.50270474,-0.54785657,-0.85115534,-0.75094837,0.87464565,-0.34979242,-0.5478481,-0.5948728,1.285805,-1.6169001,-0.65460527,-0.5997655,1.6680806,0.9816339,0.15964107,-0.09263031,-0.69736034,0.24098276,-0.3778931,0.8922911,0.6586122,-0.43106017,0.7935096,0.3067684,0.36100554,-0.79178035,0.13140641,-0.85002977,-0.21972309,-1.0172896,0.4109933,0.63621175
0.5436678,-2.7263029,-0.62712,1.4172274,-0.19187585,-1.1863384,-0.9044827,-0.6116904,-0.32270464,-1.3117776,-1.52174,1.6536778,-1.7214079,0.7582268,0.4628781,-0.36455974,-0.2240883,0.6207836,-0.017322117,0.8675688,-0.5058972,1.1573126,0.7772312,1.0451286,0.8844495,-0.37779227,-0.52318186,1.4034178,0.8059784,0.13629225,-0.84862393,-1.1672205,-0.749255,1.3534946,-0.29671696,-0.9085666,-1.3323114,-0.47283062,-2.251737,0.025840146,0.18725331,0.4062203,-0.8840876,-0.20881912,0.7004117,0.402358,-0.8722471,-1.8569286,0.23032679,0.4533028,-2.7584622
0.870365,-1.1604235,-0.18946372,0.0760734,0.5826829,0.91477823,-0.6541949,0.113974266,-0.52369416,-0.95718235,1.166505,-0.93164486,-0.6403377,-0.76049745,0.7812506,-0.644531,0.7564275,-0.23126692,-2.4489832,-1.0080676,1.5131385,0.24834956,0.58805126,-0.8799579,-0.48584986,-0.555323,-0.7366995,2.3341072,-1.8932881,-1.0958513,1.075245,1.0645416,2.3535163,-0.77604306,-1.5324304,-2.492977,0.18073525,1.8015025,-0.4635949,1.1877968,-0.13123745,1.0848613,1.2917312,-0.7040887,1.5128677,0.24787502,-0.78898907,0.57022214,0.793921,0.719877,-0.5093315
0.48330948,1.8182033,-0.10545662,0.2591862,-0.48981732,-0.58349526,0.20510761,2.4785588,-0.26252067,-1.5721633,0.76633537,0.4650286,1.205538,-0.43678358,-1.0697345,-1.1960579,-1.2176354,0.12845191,-2.1119595,-1.8845166,0.47079992,0.4351264,-1.023699,0.97753537,1.8316376,0.7260417,-0.9475446,0.7684041,1.6969216,0.29502112,-0.59864885,-0.58069694,1.1321503,0.13121857,0.07917201,-1.4098908,1.3705826,-0.30098596,1.2515055,0.25252032,0.20036454,0.28179538,-1.1632509,2.0140362,-1.6469017,0.014138528,-0.47738248,-0.6993953,0.13469686,-0.008145475,2.244908
0.39718717,-0.047418963,0.85084534,0.15153337,-0.35437605,-1.0705059,-0.575323,0.2848665,-0.38363746,-1.2311586,-0.030312685,-0.9985039,-1.17939,0.5633092,1.1446912,0.30253506,1.602719,-1.7766758,0.9804763,-0.11552467,0.794958,-1.6402382,-1.4190239,-1.951913,-0.5558282,-1.594261,0.7468014,0.7079454,2.4014077,-0.55359495,-0.016781805,1.7457625,-0.09773052,0.19346032,0.09171925,-0.117269956,0.5403176,-0.6753693,0.7304113,1.2379231,0.033052523,-1.3202945,-0.061673876,-1.6912048,-0.22472852,0.057635758,2.0229867,0.20562102,1.5325601,0.5079483,1.1930563
-0.20143342,1.5527279,1.6357373,0.9507905,-1.7345927,-1.7859331,-0.26569146,1.5420924,0.39741486,-1.0637503,-1.6122396,-0.18129845,-0.76267445,-0.7352543,-0.93133765,-0.71122056,-0.5173128,-1.4241065,-1.0029042,1.1089756,-0.66132987,-0.15283306,-1.3940988,-0.8913969,-0.31096095,-0.3177373,-1.407909,-1.1580647,0.5022923,1.9392825,-0.59926736,-0.73633087,1.0765795,0.055843607,2.4660249,-0.10746988,0.76938164,-0.015097889,0.60064274,-1.0347215,-1.242542,-1.0947363,-1.6565534,-0.56794,1.6060933,0.07684583,0.15509342,0.16588539,-0.9905041,1.2696128,3.1001947
-0.33068705,0.20530386,-1.080214,0.22385477,-0.23241983,0.042526655,0.5655278,0.4741003,0.1130188,-0.8329759,-0.82477057,0.16019288,-0.5710434,0.21685499,-1.2620035,0.4382566,-0.991552,-0.31045398,-0.7422662,-0.29442328,-1.1042782,-0.34371033,0.61260134,0.3804976,-1.814185,-1.4606717,-0.049081404,-0.8288531,-0.13974273,-0.46148622,0.36146313,0.73111635,0.8706113,0.5837309,0.1727862,-1.0530024,-0.09635734,0.88463825,0.10479334,-0.5427179,0.56110406,0.56445235,-0.6037429,1.1102314,1.5449204,1.320049,1.0347432,1.1610779,-0.02428013,-0.78904885,-1.0536156
-0.6514196,0.6334927,1.0679798,1.4391767,-0.2364596,1.504594,-0.28403592,0.07965545,-0.27889508,0.81841296,2.7195413,-0.29111978,0.14741594,0.40647358,-0.8925018,0.1404262,-1.2638012,-0.7756233,0.8066132,0.4542848,0.76564676,-0.13109438,-0.9810592,-1.1983682,-1.5057157,-0.33753276,0.053986244,-1.551121,0.69678456,0.42190176,1.0846962,-0.37947896,0.8412892,0.9314686,-1.169098,-0.6549102,0.2886443,1.1786355,0.8336486,-1.8166945,1.8026748,-0.58912313,-0.055713177,-3.1768572,0.22699931,-0.8606392,1.8751459,1.0890379,-1.1036888,0.8987813,1.2686105
0.35508317,-0.5524141,0.67677814,2.0398498,1.2781155,0.0036378389,0.22410046,-0.20796427,-0.74505633,0.44802037,0.92257035,0.6864935,1.301329,-1.1578678,1.1184641,1.6442301,-0.7404218,-1.673095,-0.06626339,-1.0805912,0.00484596,-0.7118436,0.30934042,-0.6415064,-0.19092865,1.3626859,-1.875911,-1.6340365,0.50538296,0.20187882,-0.00765291,0.26250467,0.5844075,-1.3043469,0.7903618,0.4104987,0.66018474,0.5174256,-1.211226,0.26620775,-2.3761995,-1.3627133,-0.64005685,-0.19602464,0.49615365,0.8229032,1.1518681,-0.50900686,-0.9582008,0.44103307,0.33979756
0.98208725,-0.9618591,-0.85639477,-1.2287488,-0.18570851,0.822815,0.6568151,-0.13260038,1.457726,0.018581444,2.4291787,0.6030591,-0.063106984,0.44386274,-1.727786,0.9480767,-0.2758417,-0.08787038,0.33636227,0.28932187,-2.4175107,0.19497557,-0.40986958,0.2266139,-1.308172,-0.3680274,-0.12563224,-0.78195316,-0.4170172,-0.07621238,-2.0171523,0.45488474,-0.27488744,1.0189732,-0.7869634,0.47551703,-1.8152298,-0.21515766,0.3632392,-0.44205454,0.74201024,-0.52691865,-0.43190557,-0.94382036,-0.92510396,0.40081888,-0.6520657,-1.2959372,0.6842955,0.13138257,-0.980578
-0.037420444,-0.6674863,2.2715306,0.5596729,-0.5040161,0.55758125,-1.1597171,0.7659738,0.20758389,0.8201258,0.6656966,1.6507564,0.7889668,-0.37209335,-0.79789853,0.16933669,-0.016498094,0.208909,0.6398388,-0.96875405,1.8397142,-0.3747423,0.31368253,-0.2220632,0.4096138,2.4575536,-0.36227933,0.5580891,-0.20522071,1.1171639,-1.2735176,0.9813929,-1.4094734,0.4444865,-1.2973399,0.40603247,-2.2494996,1.6106097,-2.0376277,0.6057796,0.90492904,-1.5974696,0.5066974,0.7730264,-0.9470787,-0.5623416,0.8278817,-0.35857788,0.43318108,-0.728515,1.5161773
-0.36580488,-1.1899283,-0.46640402,-0.4662757,-1.2674284,-0.6088586,0.15437528,-0.82084626,0.19668363,-0.48771802,0.5695951,0.7293439,-1.2412901,1.3872006,-1.7623378,0.21909012,0.80766237,1.9986932,-1.2185831,0.7880282,-1.0829915,-1.9783443,0.20029193,-0.43339586,-0.2263413,-0.31249982,0.46835673,-0.3508977,-0.32787257,-0.35019678,0.07811214,0.9941793,-0.2899804,-1.3568251,-0.3881316,-0.13570887,1.0615811,-0.5079637,-0.25675073,-0.75983614,-0.71646005,0.6763052,0.46191916,0.59068644,-0.22923854,0.8117094,0.46433175,-1.1297696,0.59154165,0.29655832,-2.0061336
1.6587024,0.1116732,-1.3569279,1.0478115,0.8186834,-0.9639979,-1.1982936,0.21672267,1.2049407,0.13159892,0.07564968,1.1279837,0.5586696,-1.7845558,-0.7253098,-0.8653785,-0.028574592,-0.745561,-0.066090345,0.51428837,0.61702275,1.9127095,-0.10972361,-0.94273376,0.71316624,-0.43138355,0.6923886,0.93847954,-0.5107588,-1.6051285,-1.1607263,0.9745514,-0.5207817,-0.06516091,-0.17564252,2.0358486,1.7984189,0.81972516,-0.4820714,-0.19959751,0.8419173,-1.6511182,-0.0707557,-0.8265906,-1.4493575,-1.0428268,0.71401125,0.6799241,-1.9588959,-0.21039574,0.5010646
-0.17439502,-0.3189062,-2.3486586,-0.7008436,-1.1368743,-0.59755474,-1.7216852,-0.37101066,0.11259888,0.41953304,0.41578805,-0.3881538,-2.1974292,1.0376171,-1.0062907,0.16444275,0.17112169,-1.9730374,-0.47525457,-0.6408208,0.38468435,-0.5963743,-0.10910576,0.11185764,-0.3580355,-0.46266612,-0.45999965,0.01027697,-2.6458507,-1.2282828,-0.40239146,-0.09437789,0.5969536,-0.30059648,2.6814315,1.2480401,-0.3827206,-2.4058318,0.72474676,0.13955875,-2.3641794,1.2893628,0.808449,-1.0792083,0.57605314,0.32230788,-0.3118546,0.5657199,-0.0022978676,1.5102642,-2.8103964
-0.13330257,-0.8520739,-1.0104003,-0.63557816,1.0799661,-1.189479,0.5680506,0.7208781,0.8056707,-1.1862098,0.8869642,-1.0285231,-0.5559217,-0.30081347,-1.6875205,-0.3372453,-0.26422295,0.23007001,1.3498175,-0.41352367,-1.1308483,0.43668595,-1.0442957,0.68787104,-0.056208648,0.03253383,0.26315263,1.5083655,1.1672194,-0.53351253,-0.0599437,-0.5208148,0.90520704,-0.20094845,0.4588191,-0.6187562,1.4317546,1.1596752,0.41323835,-0.87975323,-0.59607035,-2.329173,0.28746542,0.20549302,0.46455652,1.3645408,1.7887225,-0.6075841,-1.5573123,1.2927412,-2.1979969
-0.6467686,0.11820782,-0.9225117,0.48494804,1.1830552,0.19379173,-0.013397133,-0.59758,-2.023935,2.3466883,1.229459,-2.5238183,-2.1549263,1.571129,0.6258477,0.06314958,-0.20441912,0.9915194,0.08325382,-0.16902645,0.54787767,1.258347,1.5791733,0.36967564,0.7456749,0.26796985,0.81150204,2.6021276,-1.1774431,-1.4727949,0.038504813,-0.67606515,0.22825179,-0.29581654,-1.0207146,1.7811207,-0.561223,0.16999084,0.8675173,-1.6675112,-0.084801614,-1.7259462,0.16422363,0.08615477,1.3406202,1.0743146,-0.5246418,0.84218407,-0.01849342,-0.41697493,-1.4816929
-1.4750744,-0.21935427,-0.6483639,2.0423005,-0.99247754,0.4305175,-0.27257606,1.9110916,0.11515644,1.1717111,0.81512034,-0.42930046,1.3817985,1.0289222,-0.6945475,1.2481312,1.0217406,-1.0064741,-0.67402315,0.8854352,0.9265211,0.9814935,1.4886343,-0.61622244,-0.534257,-1.5189285,0.149712,-0.36309958,-1.7144558,-1.1296507,-1.3419563,2.0657628,0.17163676,1.0903445,-1.4374975,-2.2159572,1.1240168,-1.2568923,0.0123554645,1.7588749,-1.1999838,0.9676018,-0.91702294,0.5920129,1.3349931,-0.020073712,1.7373255,-0.2081978,-0.82638067,1.4903144,-2.259995
-0.22392698,1.1484331,-0.5716066,0.029967232,-1.7954892,0.52488625,0.5080202,-1.4085302,0.89337003,-1.1649643,1.1649053,-0.21306387,-0.5071869,-0.20615612,-0.8658797,1.3778193,-0.15310009,0.14810514,-0.73820335,0.041410524,0.2799161,0.535998,-1.978421,0.29729393,1.3039402,0.38240385,0.6692225,-0.36826408,0.5250148,0.3301869,-0.037634425,-1.0520036,-1.8975291,1.3405933,1.8019404,0.21079922,-0.1431258,1.5627222,0.111403726,0.50077194,0.14320119,-1.4548552,-0.040154923,-0.42942664,0.24614656,0.26026255,-2.1690626,0.85654414,1.0543939,-2.0383406,0.37590903
-0.6353823,0.40005195,-0.43082657,1.4268183,-0.5316619,-1.6784056,-0.57259226,1.9614035,0.82639956,-1.223854,0.041871697,-1.4736283,0.8320971,0.5943272,-0.70722884,0.46128574,-1.9582301,-0.46052188,0.50885063,-1.1899734,1.0171883,-1.8345407,-0.63679767,-0.3664081,1.0229505,-0.083981894,0.079923,-0.06396502,-1.2524441,1.1824611,-0.19127548,2.0477147,-0.2968715,-0.7834224,-0.47648266,-1.4761438,0.5750439,0.62088716,-0.17468178,0.9608188,0.17219576,-0.99591833,-0.75372434,-0.043386847,-0.642125,1.5942005,-0.3629958,-2.3829494,-1.1531577,0.060806066,-0.5899558
1.9827704,0.5332614,0.025014928,0.36514,0.42529696,1.6560837,0.6585363,1.0340992,-1.0903662,-0.16227505,0.10999433,-1.3287545,0.42127302,-0.82935005,0.44069958,0.020093387,0.093674175,-1.1623113,-0.052034423,0.4189103,-0.064543165,2.4346392,0.1235677,0.59435654,0.99498504,-0.95018303,1.4020292,0.119083695,1.1325345,-0.13028918,-2.091319,1.3792093,-0.25680387,0.9104407,-1.9020883,-0.73926395,1.7636492,-0.9193681,-0.0733661,0.7734313,0.99272925,0.76145786,1.009043,1.9312028,0.62994367,0.22958618,-0.68182164,-0.950648,-0.9373028,-0.49329558,2.5188138
-0.2503796,1.0263722,-0.32653868,-0.19255649,-0.23749538,-0.18818222,0.21180072,0.99395806,-0.85185146,0.17373827,0.68455875,-1.6901639,-0.9079533,0.6237799,0.8474323,0.90789104,0.31065348,0.2989904,-1.6765254,-0.12748271,-0.31990907,1.2997333,-0.0010951301,-1.5129104,-1.193027,-0.22986624,-0.5720288,1.1122484,0.69275737,-2.181577,1.253473,-1.2064824,0.7726219,-0.37186912,0.7685662,-1.008465,1.314257,0.8156624,-1.2378498,1.5961615,0.7486786,-0.28106865,-0.9746006,0.11010316,0.10023062,1.2584826,0.12006067,0.76304376,0.1585867,-0.09945159,0.4293781
0.4249354,0.02111264,-0.30264336,-1.0230838,-0.738984,-0.40715083,0.7133034,-1.7587277,1.8668789,-0.818466,-0.7489613,-1.714565,0.88482046,0.41059524,0.7975284,3.348048,-0.5291574,0.4374782,0.13092671,-0.65830135,-1.6393663,0.97698355,-0.7979885,-1.1908808,1.1922628,-0.92850655,-0.30994725,-1.9337682,0.50321335,0.48515704,0.9326456,-1.0186046,-0.78299516,-0.7533606,-0.2997506,0.08810764,-0.3946383,0.87361705,-1.5419946,0.1345966,-0.35339865,-0.3504521,-0.46428442,0.3203276,-0.23379558,-0.71719754,-0.74434483,0.71449846,-0.61045057,0.07661253,0.16206083
1.5687132,-1.2027415,0.077256516,-0.64531255,1.1115752,-0.3246866,0.86771184,2.3444333,1.5923609,0.112634,-0.5776652,0.8676602,0.9469926,0.7565313,1.2585804,1.5865151,0.1385674,-0.6853622,-0.69267076,-2.0023293,-0.6180941,0.661678,0.6481832,0.84093696,0.1432464,-0.75044763,-1.2827663,-0.008853419,-0.27080214,-0.9708498,0.18637106,-1.8350431,-0.9301443,1.8933104,-1.0040716,-0.56468743,0.9755335,-0.121652775,0.32758614,0.61642003,-0.36661184,-0.0497681,0.43689886,2.0059638,-0.6542498,-1.6287735,0.97248656,-1.098358,-1.1649889,0.14245658,0.4842334
